"salary","age","elevel","car","zipcode","credit","brand"
39169.97787,26,4,6,8,214654.3009,"sony"
33530.93412,54,1,12,1,177643.3591,"sony"
134503.0592,75,2,17,6,366905.831,"sony"
66027.89513,51,1,19,6,85339.59965,"sony"
129727.7399,41,4,3,6,330638.4809,"sony"
74532.57496,26,4,14,0,339172.3174,"acer"
39320.19093,31,0,17,2,185276.1961,"sony"
45873.72536,27,0,12,8,368189.8552,"sony"
97042.08403,71,4,11,4,442397.9033,"sony"
110643.2383,58,1,8,0,439619.1621,"acer"
139434.6277,77,1,13,2,31448.04398,"sony"
83473.63254,69,1,3,0,357757.1223,"sony"
91967.24561,74,0,9,6,140187.4037,"sony"
67550.03768,64,0,9,5,480523.7307,"acer"
77002.4323,77,0,13,0,187384.1365,"sony"
100550.7702,49,3,10,2,428567.1318,"acer"
92753.03938,20,2,1,0,137804.0384,"acer"
133413.0836,62,1,13,8,454775.8034,"sony"
109175.9547,75,4,7,8,75996.94868,"sony"
133695.8084,68,2,15,8,344837.9347,"sony"
31639.18213,24,2,3,7,226789.1969,"sony"
33777.82198,46,4,15,5,299446.0624,"sony"
68785.1395,78,4,3,3,128098.1871,"acer"
144679.3276,73,0,5,7,310276.8614,"sony"
96349.97719,59,4,13,6,38885.74004,"acer"
22051.86456,78,0,7,7,357903.5685,"acer"
94074.93105,36,1,8,2,449423.2977,"acer"
62148.34405,28,2,1,5,26859.67988,"acer"
25481.64956,56,0,13,4,111871.4925,"sony"
97285.20001,53,4,1,8,244133.2797,"acer"
80155.67568,41,0,10,5,434647.3843,"acer"
101054.6407,78,1,7,6,417051.609,"sony"
106968.9554,45,4,19,0,389657.1877,"acer"
142004.8891,32,3,16,7,116536.4227,"sony"
91748.30373,44,2,12,6,193884.6514,"acer"
42058.43291,70,1,10,2,473623.1307,"acer"
68532.95194,74,3,11,8,110691.7019,"acer"
82346.07467,31,1,1,6,111361.9433,"acer"
129747.6633,75,3,16,4,74062.45791,"sony"
37267.47553,57,4,8,6,464634.6594,"sony"
81765.55177,63,0,7,6,443724.4288,"sony"
28370.24636,31,3,5,4,68153.03218,"sony"
91236.2604,40,1,19,4,464451.7991,"acer"
135893.5316,72,3,1,0,211774.9877,"sony"
28587.68195,63,4,9,6,383127.56,"sony"
143013.3926,75,4,19,6,465442.5715,"sony"
69922.45607,20,3,20,0,344522.9834,"acer"
63216.23526,65,0,10,3,2159.499146,"acer"
70184.79401,25,3,13,8,494974.568,"acer"
71476.18211,56,4,1,2,42650.79703,"sony"
85959.56578,41,2,5,6,14888.97539,"acer"
35603.85225,34,2,17,3,389704.3699,"sony"
128142.5385,40,3,12,5,0,"sony"
140237.0935,20,0,14,2,92319.07046,"sony"
105488.5931,71,3,13,2,168788.4497,"sony"
102306.8579,50,2,2,0,417509.3204,"acer"
54682.17665,35,0,19,4,108682.0747,"acer"
135197.8139,68,2,17,8,243287.7349,"sony"
145450.3436,33,2,10,5,131961.3604,"sony"
78250.89095,35,4,19,1,472502.745,"acer"
29587.62207,80,4,18,6,388762.548,"acer"
56572.66753,42,3,19,4,92007.39852,"sony"
148692.8458,40,3,10,8,105549.263,"sony"
70553.30297,71,0,7,4,281309.3162,"acer"
90661.77587,49,3,8,8,246820.9497,"acer"
139274.9289,37,1,6,5,224154.8607,"sony"
42223.96334,52,2,11,6,376177.3004,"sony"
92920.38719,79,1,2,5,88405.46129,"sony"
121807.2701,42,0,20,2,83143.65791,"acer"
121626.2925,76,0,14,0,320342.6629,"sony"
37342.47565,26,0,4,8,457099.3919,"sony"
44138.72848,67,4,4,4,332151.3991,"acer"
129634.0365,50,0,12,7,143755.8826,"sony"
148736.3121,44,3,19,5,152543.6416,"sony"
60027.33259,45,2,14,1,208623.6313,"sony"
65120.2267,30,3,13,8,201534.6487,"acer"
127810.1261,76,2,10,0,335513.0778,"sony"
47045.1734,40,2,4,0,92166.54095,"sony"
127892.9405,67,0,12,0,322070.7868,"sony"
60023.69956,32,2,7,1,127039.8762,"acer"
89957.94356,37,3,20,4,8683.661752,"acer"
116372.9287,49,4,8,5,379338.4821,"acer"
129832.48,43,4,17,7,301515.2515,"sony"
73637.06985,67,1,14,8,175537.4995,"sony"
65801.19177,36,3,4,2,253767.6314,"acer"
140683.6304,41,4,9,3,35159.16032,"sony"
48874.50751,35,4,1,2,99047.65765,"acer"
120430.0311,29,3,6,0,369745.0878,"sony"
129356.5299,46,4,5,1,124310.2638,"sony"
91011.79006,66,1,7,6,352916.4017,"sony"
64060.42223,27,4,3,3,315223.4761,"acer"
105921.3563,24,3,12,5,214979.9221,"sony"
99767.68615,35,3,3,2,418235.2525,"acer"
34561.11664,35,3,1,1,41777.94511,"sony"
132815.0338,49,4,3,3,347580.2894,"sony"
124958.6191,77,0,15,8,59936.24338,"sony"
95321.65824,54,1,9,3,106877.5946,"acer"
38520.38884,69,4,19,2,324860.0023,"acer"
118644.5588,31,2,15,5,406063.3396,"sony"
59895.85661,27,1,3,5,242868.6991,"acer"
41736.06897,38,0,19,1,492094.3984,"sony"
26709.06156,72,0,1,5,456974.2306,"acer"
58948.5996,43,0,12,1,206491.6369,"sony"
48101.18572,75,3,2,7,144272.8544,"acer"
120026.6336,20,3,1,0,157551.6504,"sony"
149142.3679,56,1,3,1,349297.9786,"sony"
113156.2899,36,1,10,2,465816.4345,"sony"
73273.87455,72,1,14,8,245235.2441,"acer"
127905.2199,55,3,5,0,262522.3224,"sony"
88058.16709,46,1,20,1,263299.421,"acer"
60259.85363,32,3,2,6,284728.1677,"acer"
65044.63954,69,1,18,3,479522.687,"acer"
66552.75597,79,2,17,8,116927.113,"acer"
47647.27516,63,0,4,3,343390.8921,"acer"
143773.1957,53,2,3,5,430551.2134,"sony"
30877.50287,51,1,6,6,213999.7425,"sony"
141353.3992,48,2,8,5,192256.3548,"sony"
138185.8462,61,3,17,2,284711.9371,"sony"
42579.66712,34,4,3,3,392029.5012,"sony"
64199.73586,76,0,10,2,292283.4052,"acer"
150000,73,0,19,6,190469.6991,"sony"
28250.92253,54,0,15,0,356554.7728,"sony"
79095.42995,65,0,7,6,350724.0177,"sony"
61438.30397,73,2,4,3,187089.6797,"acer"
150000,38,2,2,2,78666.23627,"sony"
88090.61309,71,3,4,1,66374.65354,"sony"
132677.9011,33,0,20,1,470087.0751,"sony"
73996.89024,35,4,1,4,59235.67276,"acer"
126426.5621,77,1,5,0,449262.6432,"sony"
47481.16778,80,1,1,1,159547.3419,"acer"
52724.08134,63,1,11,7,23786.41431,"acer"
38163.67259,79,4,4,8,357990.1893,"acer"
107964.7253,23,0,14,0,307275.0033,"sony"
39867.58689,63,2,3,5,297107.5707,"acer"
66301.64993,36,2,7,3,26874.5496,"acer"
131505.5812,27,3,2,4,424886.6186,"sony"
34935.08712,68,1,1,3,282746.5202,"acer"
77941.25718,43,3,20,4,448350.6442,"sony"
28001.20344,52,3,4,8,57272.48285,"sony"
92220.40145,77,1,8,6,334287.6987,"sony"
105510.5664,37,4,6,1,214383.0109,"sony"
100628.0173,58,3,1,0,282254.4457,"acer"
37131.71309,44,2,17,6,22410.91637,"sony"
54913.74055,80,1,5,2,286696.1403,"acer"
106013.9979,55,0,15,7,430927.2805,"acer"
99268.79343,50,3,11,2,445088.8499,"acer"
43491.17516,76,0,6,4,118002.3614,"acer"
86681.13938,31,2,2,8,114910.904,"acer"
60255.14171,23,0,3,5,278284.4804,"acer"
104551.1768,20,4,17,3,477384.8425,"sony"
94529.0828,63,4,8,0,341396.6649,"sony"
75519.10123,52,0,6,7,367258.6103,"sony"
49360.91256,49,1,14,0,311615.6636,"sony"
42864.75816,30,0,6,2,51189.29673,"sony"
69550.93264,42,3,17,3,199237.5357,"sony"
69247.05965,62,2,2,6,63198.20603,"acer"
100434.6828,35,1,18,4,429705.4228,"sony"
116342.5232,49,1,8,6,391053.7791,"acer"
131798.3912,53,1,9,7,439391.1603,"sony"
145807.6852,32,1,11,2,399150.9944,"sony"
23374.80455,53,2,2,7,203711.8182,"sony"
28928.7915,44,0,3,5,130392.0263,"sony"
136691.2472,53,4,19,3,200929.3309,"sony"
80430.96133,41,1,3,3,474302.6838,"acer"
145794.9716,78,2,20,7,268456.572,"sony"
93024.34832,61,3,12,1,3401.796684,"acer"
145051.6996,35,4,18,7,90487.77614,"sony"
106529.1892,79,1,2,2,268936.9942,"sony"
109988.6332,79,2,17,8,477065.5138,"sony"
141456.9376,51,2,8,6,456088.7889,"sony"
135208.418,37,3,13,3,276739.1801,"sony"
115880.802,62,3,8,6,382924.9661,"sony"
71803.01394,65,1,14,3,27456.40765,"acer"
109574.5254,66,1,19,0,414366.6303,"sony"
74420.67811,53,3,7,7,35201.59032,"sony"
136148.7808,57,4,18,4,105655.5031,"sony"
72758.63465,35,4,4,2,413268.807,"acer"
51942.09795,56,1,19,4,243818.897,"sony"
62196.77282,25,4,9,6,88660.73437,"acer"
36698.90048,28,4,1,2,70476.15143,"sony"
23905.30302,75,4,9,8,139004.2975,"sony"
140918.7751,37,4,5,2,367644.9645,"sony"
141911.2609,24,1,9,7,289701.9178,"sony"
82453.11384,76,4,3,7,172647.2926,"sony"
139572.6104,25,4,13,5,376709.347,"sony"
128464.7759,24,0,1,0,423140.4066,"sony"
123578.7422,59,0,15,7,444413.9235,"sony"
78838.5601,31,0,3,5,128409.3082,"acer"
53979.27866,58,0,2,3,292188.9852,"sony"
75781.5463,74,3,13,3,448358.2312,"acer"
130811.1408,75,3,9,4,5e+05,"sony"
102537.5612,72,3,13,5,203314.661,"sony"
118269.5455,24,2,9,3,185514.0876,"sony"
100371.2066,54,3,3,1,372114.5502,"acer"
102175.476,53,2,14,7,41121.56971,"acer"
55284.20195,69,4,8,7,255692.4425,"acer"
118319.0936,48,4,7,7,318761.708,"acer"
107904.0039,59,2,6,1,43107.57158,"acer"
32307.70015,28,1,5,2,283941.1068,"sony"
101888.5392,63,3,16,5,42942.12813,"sony"
104764.3481,40,2,2,3,2804.338032,"acer"
84105.16083,52,1,6,4,227422.7609,"acer"
50161.21107,30,0,14,0,167170.4758,"sony"
43589.68223,43,3,2,2,84588.00698,"sony"
52244.61715,27,0,10,7,415296.008,"acer"
52015.61915,25,3,2,7,238313.3406,"acer"
36844.64533,80,3,5,8,90192.14151,"acer"
141809.0755,69,3,14,6,408780.4529,"sony"
131655.4229,50,3,17,1,208901.8149,"sony"
122349.8585,64,2,20,6,488700.2316,"sony"
58917.54839,73,4,9,2,37282.81253,"acer"
83943.81689,20,4,9,0,279738.9538,"acer"
72430.90459,24,2,7,1,453569.8135,"acer"
101182.9568,26,2,8,7,146468.5968,"sony"
111283.526,77,1,17,7,475738.2734,"sony"
101592.893,47,2,19,8,352877.9464,"acer"
112924.0366,44,1,8,5,297975.0074,"acer"
35465.485,66,3,3,6,402904.9839,"acer"
24783.35813,56,1,6,1,252561.5938,"sony"
141607.623,21,0,12,4,455923.986,"sony"
150000,56,1,6,7,375320.7966,"sony"
36532.48227,51,4,15,4,438115.2064,"sony"
50366.0859,46,0,2,4,406552.1236,"sony"
103835.2944,45,2,13,1,0,"acer"
88808.05074,65,3,15,3,251387.4229,"sony"
29717.91049,71,3,16,5,80537.4643,"acer"
27044.57826,32,4,8,4,85687.4185,"sony"
142067.9194,33,0,8,0,335993.0956,"sony"
45305.19274,46,0,11,1,145445.9465,"sony"
75734.29273,69,1,12,7,78499.42319,"sony"
145112.3853,73,4,3,8,15798.23115,"sony"
106729.9279,54,1,20,7,370537.6494,"acer"
82493.35559,54,1,4,2,465963.0028,"acer"
24723.05471,57,1,16,6,159074.8914,"sony"
76260.54528,43,0,2,5,12807.45199,"sony"
57619.44899,68,2,20,4,353220.0405,"acer"
68453.73705,66,4,8,6,454830.3406,"acer"
52913.30218,26,4,8,2,279986.3137,"acer"
77989.59079,30,4,2,4,349815.92,"acer"
89063.6667,51,4,17,0,496693.4379,"acer"
121123.2912,74,0,2,3,304850.4239,"sony"
39744.60567,64,2,12,1,418202.0434,"acer"
116909.1403,20,2,19,5,133782.1485,"sony"
100537.8248,25,3,1,8,80701.82857,"sony"
93751.40997,54,4,10,8,202234.3566,"acer"
90922.3866,76,2,17,3,46759.12062,"sony"
131857.4844,37,0,1,0,414849.6129,"sony"
56214.09977,40,4,9,5,373785.6079,"acer"
81107.66001,38,3,17,6,169078.5909,"acer"
62361.92765,27,2,2,1,355235.4282,"acer"
110472.5164,78,3,3,3,98067.79268,"sony"
140791.0151,45,2,18,7,103943.7919,"sony"
76011.31057,34,0,20,4,386751.3109,"acer"
39548.11404,60,4,7,1,337215.2844,"sony"
134750.3227,41,2,19,4,350465.3708,"sony"
97963.55347,55,4,16,5,191280.5483,"acer"
97175.11115,62,4,19,3,360085.9847,"sony"
94012.37288,78,3,19,2,499617.2122,"sony"
23241.92441,34,4,1,6,3454.241618,"sony"
69145.4838,47,4,14,5,387909.6448,"sony"
25384.07504,29,3,15,8,274712.9776,"sony"
72434.34017,62,3,15,1,382323.2881,"acer"
141553.2447,40,2,11,2,103832.5432,"sony"
136716.3372,35,1,7,5,405207.8807,"sony"
26468.529,52,1,16,8,234574.7515,"sony"
86318.10194,41,1,14,4,337993.8126,"acer"
136977.7006,36,4,9,6,164364.0582,"sony"
150000,32,2,4,7,204987.9257,"sony"
133497.2327,76,2,16,8,229260.8622,"sony"
102955.3141,67,1,2,2,149646.8885,"sony"
114283.1577,59,4,3,0,478563.5241,"acer"
81551.82406,65,0,13,8,218809.4222,"sony"
52732.30612,25,3,13,0,15751.89216,"acer"
37916.40299,68,3,18,3,25216.98972,"acer"
130990.9711,35,0,4,0,83019.45794,"sony"
150000,47,1,4,5,160053.5534,"sony"
43801.65003,43,2,8,2,15337.17014,"sony"
67471.22737,32,2,6,0,393472.8652,"acer"
100940.1406,52,1,12,4,426437.1116,"acer"
55386.0723,65,4,17,8,376788.8433,"acer"
37620.29771,35,4,9,0,12594.33626,"sony"
139352.191,63,0,4,3,148610.4239,"sony"
29948.80765,54,1,17,3,218626.8802,"sony"
83984.59055,26,0,15,0,251701.3223,"acer"
142475.0343,46,0,18,0,206400.6106,"sony"
64465.57457,77,1,18,3,87808.48698,"acer"
147327.1024,62,1,13,7,19738.49574,"sony"
125296.8506,77,3,20,4,332720.8574,"sony"
42185.98184,53,0,16,3,231132.3438,"sony"
54545.02375,20,3,20,0,137966.3636,"acer"
102646.7695,58,3,18,1,225905.1417,"acer"
39076.07951,65,3,16,4,103360.5409,"acer"
142158.162,42,3,8,4,149063.1285,"sony"
106954.0245,35,4,17,5,156633.8293,"sony"
25406.27426,22,1,11,5,127685.2047,"sony"
27352.77416,68,1,17,8,406955.4849,"acer"
37343.66664,51,4,3,1,300837.5102,"sony"
118306.5142,34,2,11,4,74986.67311,"sony"
101419.0922,37,0,1,4,373081.9731,"sony"
80871.54791,59,1,5,7,47924.59338,"acer"
20000,39,0,3,6,229223.9263,"sony"
85242.30841,49,1,16,5,356308.8982,"acer"
20000,69,2,18,2,292311.8769,"sony"
69324.19747,80,2,2,4,31749.81052,"acer"
69157.45585,77,4,19,0,437854.5781,"acer"
51176.04591,38,0,11,6,135948.101,"sony"
109508.3855,26,4,17,7,304631.6637,"sony"
52929.79279,52,4,20,4,284943.1038,"sony"
134325.2429,35,1,3,2,103656.4648,"sony"
37571.18584,78,2,20,5,275451.5049,"acer"
75549.09653,61,4,6,6,457016.3313,"sony"
133723.4444,49,3,17,1,42532.57291,"sony"
143413.4518,72,1,20,4,221091.6325,"sony"
85325.99064,27,1,5,2,393789.8876,"acer"
46346.32987,69,1,15,3,174097.073,"acer"
112888.5745,67,4,4,8,203435.7807,"sony"
143662.9174,24,4,20,5,334000.9763,"sony"
58885.14585,52,4,19,3,236830.7015,"sony"
53315.85162,30,4,1,7,127995.7369,"acer"
71377.82836,30,3,17,8,402268.5538,"acer"
88539.59811,77,4,4,7,293494.7324,"sony"
65372.30978,70,4,15,0,382876.2868,"acer"
48242.65103,68,0,12,3,269889.4182,"acer"
97925.94272,45,3,18,0,143984.8561,"acer"
134696.2011,70,0,4,5,230101.1682,"sony"
36393.01726,21,4,2,0,313658.4083,"sony"
112616.3241,39,0,7,4,234322.4881,"sony"
100138.7228,75,1,3,3,197941.7497,"sony"
34820.20609,63,0,17,3,314080.5393,"acer"
129578.7046,72,4,7,4,451826.7264,"sony"
57861.57609,26,0,17,1,441808.2908,"acer"
39803.43196,26,4,19,7,149669.2078,"sony"
142168.9343,65,3,10,8,73660.79722,"sony"
51444.5133,43,1,16,6,186909.98,"sony"
35449.8942,61,2,4,5,68136.14685,"acer"
106886.515,53,1,7,3,405434.2874,"acer"
36231.63896,63,1,7,5,216594.1243,"acer"
148870.7311,59,2,8,7,448220.4003,"sony"
56001.20672,52,2,16,6,107293.2183,"sony"
62143.03189,45,0,18,7,463572.6825,"sony"
150000,25,4,18,6,427811.6304,"sony"
62272.05745,56,2,7,2,332641.5521,"sony"
150000,32,2,1,8,263079.8437,"sony"
112868.9024,70,4,1,5,158124.8587,"sony"
57902.69834,61,0,18,2,373039.9074,"acer"
100739.4185,58,2,3,2,173432.2536,"acer"
48465.78211,66,1,19,5,471601.7364,"acer"
51197.52681,35,0,18,7,182594.3844,"sony"
70377.31367,42,1,15,6,112292.6761,"sony"
108093.8475,28,1,11,7,181442.9782,"sony"
100105.7854,46,3,10,3,355197.4571,"acer"
103479.5071,25,0,7,7,5e+05,"sony"
77115.81041,46,3,15,2,62565.82382,"sony"
36946.10198,46,3,1,1,222460.3968,"sony"
103599.7064,35,3,1,1,211744.3992,"acer"
70427.09279,62,1,6,7,305082.1461,"acer"
33417.38679,72,2,4,8,438929.2477,"acer"
99134.29988,66,1,5,3,444367.1364,"sony"
87798.76646,54,0,2,0,134859.0819,"acer"
142798.2718,34,1,8,6,109728.6668,"sony"
119291.2271,24,4,1,2,364882.3916,"sony"
107416.6551,43,2,8,3,225179.0827,"acer"
118883.2828,41,1,5,4,162389.767,"acer"
30980.97769,20,0,10,4,468239.5624,"sony"
127178.2444,30,1,5,5,168531.8567,"sony"
110941.4248,56,1,17,2,397228.2157,"acer"
98865.90648,63,1,17,4,218184.1293,"sony"
95016.26603,62,2,17,0,84770.35947,"sony"
57784.71744,28,1,16,6,447823.9005,"acer"
68617.82211,31,2,16,2,358245.1856,"acer"
50753.20374,71,2,12,3,156032.6083,"acer"
35051.22101,73,4,1,3,52807.721,"acer"
122203.444,30,0,14,4,292843.9125,"sony"
147220.1721,53,0,15,4,464412.2698,"sony"
84943.89358,29,4,19,5,76558.15278,"acer"
82582.40164,67,3,6,6,424899.03,"sony"
49887.56186,24,4,12,6,128053.4426,"acer"
46135.05143,77,1,4,3,116433.1225,"acer"
133149.5581,58,4,19,3,165146.3181,"sony"
20533.84534,35,1,15,2,158295.5107,"sony"
116644.0015,41,0,1,2,170133.9517,"acer"
96282.69552,41,4,14,4,170996.0469,"acer"
104598.8737,27,1,16,1,35110.36651,"sony"
26242.31401,80,0,20,6,194284.4766,"acer"
93876.61834,36,4,12,3,227482.3702,"acer"
24461.78723,45,3,10,4,373651.6154,"sony"
96579.88872,76,2,10,1,312783.4403,"sony"
34021.316,43,1,12,1,75010.66281,"sony"
38579.25353,73,1,5,1,407826.4936,"acer"
77637.91873,79,4,7,5,0,"sony"
88716.11255,57,3,18,4,433600.5192,"acer"
77596.08829,73,1,10,3,146710.0387,"sony"
150000,24,1,9,4,306360.3409,"sony"
111190.4797,56,2,20,1,134509.4324,"acer"
23231.69913,48,1,12,6,79814.87834,"sony"
134350.4368,34,0,11,8,139108.726,"sony"
20000,42,0,4,4,251565.7933,"sony"
140062.5126,36,4,18,8,264468.1944,"sony"
104812.9743,51,2,16,4,167932.1699,"acer"
107120.8205,54,1,3,7,33774.34751,"acer"
72934.75515,35,0,20,1,353091.8872,"acer"
29300.24543,72,0,11,2,171734.2965,"acer"
83327.43392,54,3,10,0,378942.3566,"acer"
51233.81346,37,4,17,7,337102.6138,"sony"
22680.73859,43,0,12,4,12305.42046,"sony"
68886.28603,78,4,6,8,71778.9853,"acer"
145359.9332,73,4,1,4,11973.25864,"sony"
34461.51634,30,3,5,1,335696.5498,"sony"
124094.5137,37,1,5,1,263329.0235,"sony"
37893.66008,59,1,20,0,434298.1292,"sony"
50114.60752,57,1,18,6,332355.6643,"sony"
26392.81417,37,0,7,8,256149.517,"sony"
142231.7525,70,3,5,8,354265.2498,"sony"
100209.5207,22,0,10,2,368557.6228,"sony"
134938.6776,39,1,9,1,321258.8251,"sony"
56329.91495,45,0,3,1,342334.8335,"sony"
94737.77894,28,3,17,1,320900.0317,"acer"
96756.43788,50,4,19,0,390898.3542,"acer"
24411.76708,36,0,18,4,25932.82159,"sony"
125463.6475,39,3,10,6,52855.05112,"sony"
114733.8338,36,2,16,0,335951.7965,"sony"
85382.73395,20,2,16,1,147222.4938,"acer"
129995.2276,36,0,4,4,320768.3665,"sony"
65410.41677,65,4,9,7,101852.3847,"acer"
128165.1348,40,0,6,1,239481.758,"sony"
145396.0813,70,3,3,2,412375.1028,"sony"
83975.4637,38,2,7,7,312360.8463,"acer"
107786.7765,42,0,3,2,338929.2402,"acer"
134697.2373,26,4,1,1,459169.1949,"sony"
62812.66039,73,1,16,6,308848.325,"acer"
43202.13398,57,4,4,4,94521.56959,"sony"
108235.2348,67,1,20,8,266908.4668,"sony"
43670.4271,76,4,13,8,30821.93816,"acer"
31392.75671,46,3,4,0,395469.0376,"sony"
33140.52718,29,0,7,6,336276.4093,"sony"
80960.69265,25,3,16,1,484594.1839,"acer"
145832.9555,65,1,6,4,464412.6502,"sony"
119519.3588,41,2,1,7,94936.78084,"acer"
26112.68949,44,4,7,6,435236.6253,"sony"
46694.40557,60,2,16,3,109984.1991,"sony"
22008.52133,50,1,5,1,194614.4712,"sony"
78824.88817,63,1,5,3,284636.7239,"sony"
36277.02672,48,2,20,3,68098.86551,"sony"
74584.65489,25,1,13,5,91555.37803,"acer"
72875.17737,59,2,17,6,83264.29747,"sony"
113433.6778,35,1,8,0,310269.7609,"sony"
58920.03086,43,4,5,1,18644.09624,"sony"
46599.34614,77,2,6,4,306460.6563,"acer"
68880.87782,47,1,10,1,130923.3164,"sony"
32230.49085,55,1,13,5,214525.454,"sony"
94914.61592,65,3,3,1,134597.9658,"sony"
124770.8982,61,3,5,2,223930.5126,"sony"
122213.4108,70,0,5,6,223928.9461,"sony"
49735.75273,20,0,8,7,367266.6277,"sony"
48416.97191,20,3,17,6,441610.459,"sony"
71424.62986,72,3,17,2,400662.0137,"acer"
107126.6368,29,3,20,0,54661.19676,"sony"
107191.7103,64,0,12,1,334489.3412,"sony"
116913.8816,33,4,2,8,40333.8022,"sony"
133293.0406,34,3,19,8,378040.2025,"sony"
47618.29453,60,1,7,1,446536.5781,"acer"
86608.63191,80,3,7,3,162555.3093,"sony"
35142.56366,67,1,9,7,58774.08719,"acer"
135258.8686,65,3,20,8,256290.4156,"sony"
103138.341,25,4,1,1,66937.61027,"sony"
121077.8705,26,4,7,8,361907.5014,"sony"
59819.165,69,1,5,4,246473.5472,"acer"
60885.41931,59,2,3,4,323733.1559,"sony"
111736.6528,42,0,19,5,430240.346,"acer"
150000,43,3,5,3,299025.1845,"sony"
128314.8667,20,2,8,7,222171.8477,"sony"
70841.12891,36,3,7,0,155042.3393,"acer"
93652.69783,46,0,1,5,56123.31894,"acer"
20000,31,0,7,4,349685.3661,"sony"
132964.5724,80,2,11,7,77038.63252,"sony"
118802.9089,32,3,4,4,102491.2305,"sony"
145277.7213,70,4,18,1,485608.2771,"sony"
95044.07241,25,2,12,3,89469.04708,"acer"
33011.86043,36,0,12,2,290390.2787,"sony"
21760.93898,58,3,12,2,465900.3139,"sony"
62925.14708,56,0,4,1,214915.596,"sony"
64235.8948,75,4,3,4,324628.0943,"acer"
133562.2576,57,2,16,4,20444.27422,"sony"
138416.1344,75,4,16,6,259209.222,"sony"
123864.5997,40,3,2,3,318390.0644,"sony"
145164.7501,56,1,14,6,396499.7332,"sony"
97613.63003,32,2,2,0,292305.1402,"acer"
85385.02389,38,1,1,5,30254.10089,"acer"
128459.1776,49,0,14,8,490822.3432,"sony"
29530.03024,31,3,8,0,275864.5496,"sony"
53782.25521,44,1,15,4,266739.5744,"sony"
139598.2621,67,4,8,3,204995.3593,"sony"
80186.5699,51,2,20,6,155637.0675,"acer"
122994.9619,60,0,17,8,265917.2045,"sony"
112007.7942,74,0,3,4,421008.7149,"sony"
23412.58374,40,4,19,5,258763.7728,"sony"
45195.83065,73,2,2,2,135740.6137,"acer"
72265.84722,74,0,13,2,0,"acer"
42307.72428,23,1,18,1,137181.8255,"sony"
113245.6463,27,2,2,8,417452.7978,"sony"
123628.4307,34,2,6,8,228939.7854,"sony"
104733.1197,38,3,12,4,63024.17226,"acer"
147137.0928,68,3,10,2,224301.3847,"sony"
22994.72639,68,2,12,0,95573.60109,"sony"
120837.5493,51,2,11,6,185695.3294,"acer"
118905.5884,28,0,18,0,320065.6429,"sony"
84213.02931,76,3,1,6,310327.4397,"sony"
106578.3931,65,0,13,8,204668.8615,"sony"
31018.01806,35,3,6,0,120283.1917,"sony"
42576.75365,29,0,3,8,286702.4912,"sony"
42138.83519,70,4,3,5,147806.5322,"acer"
97400.40775,37,0,17,3,243555.9148,"acer"
44006.79318,60,1,3,0,454758.0344,"acer"
20000,32,0,7,8,484783.6878,"sony"
59880.87239,28,4,13,8,135329.7925,"acer"
136345.9731,80,2,20,2,26893.95202,"sony"
84457.32038,79,2,19,7,409249.3793,"sony"
96825.59605,42,1,15,8,463111.1998,"acer"
79744.12348,34,2,3,6,188402.0147,"acer"
77446.01348,60,0,6,2,142740.8989,"acer"
143266.2629,20,2,20,7,47752.15657,"sony"
150000,73,2,19,0,325347.1169,"sony"
132993.8029,30,4,17,6,82974.23206,"sony"
40555.62506,72,4,1,7,145868.4412,"acer"
102468.5116,72,0,17,6,253769.8295,"sony"
149828.0408,71,3,15,8,233262.3019,"sony"
80807.14106,77,3,5,3,42415.60446,"sony"
20512.4871,39,3,9,1,371972.2313,"sony"
69614.05326,77,1,8,7,255930.2817,"acer"
43568.94418,75,0,8,8,315326.3951,"acer"
75471.3766,36,3,17,3,290769.7029,"acer"
114305.9688,22,4,13,5,383973.0015,"sony"
133462.1381,34,3,5,8,499772.6225,"sony"
128530.9196,55,2,3,4,477051.8375,"sony"
58714.77123,58,3,1,1,158286.9976,"acer"
45345.43473,48,3,19,7,168954.0006,"sony"
150000,68,0,8,0,70479.91202,"sony"
124857.4049,44,1,5,8,169866.5572,"acer"
101313.7437,39,4,10,4,47426.07332,"acer"
45409.30349,60,2,17,4,28046.83642,"sony"
85365.39137,77,3,7,0,126077.3625,"sony"
37341.90316,27,4,14,8,211915.4185,"sony"
135421.3244,65,2,18,2,271846.1433,"sony"
134096.6672,49,3,17,8,82909.66461,"sony"
129902.7406,34,4,14,7,167715.0047,"sony"
38590.10506,20,3,17,1,94967.3057,"sony"
120189.9826,22,4,14,2,470137.5624,"sony"
87992.68086,44,2,20,3,270606.475,"acer"
74715.57728,74,2,13,8,416199.0994,"acer"
52808.15936,61,2,20,3,20252.89325,"acer"
145144.0765,43,3,19,8,354657.6474,"sony"
48912.37442,36,1,4,6,316699.0802,"sony"
105178.4011,76,1,5,0,136688.7784,"sony"
58218.91217,39,4,6,1,0,"acer"
100181.5649,66,2,11,4,471850.7786,"sony"
125208.0295,44,3,6,4,413608.3241,"sony"
118020.407,68,4,10,4,245292.8652,"sony"
32326.05668,49,2,6,5,201370.9266,"sony"
52694.07833,44,2,9,2,179484.7546,"sony"
103372.8303,24,1,20,6,3619.357444,"sony"
65132.72171,22,0,7,1,39895.50162,"acer"
66868.04614,20,0,18,0,358381.8195,"acer"
91983.23774,65,4,8,4,50510.14048,"sony"
121164.428,41,4,6,5,290670.2101,"acer"
